time_s,dx_m,dy_m,dz_m,rx_rad,ry_rad,rz_rad
17.6,-0.00736249105369,0,0,0,0,0
17.6666666667,-0.00813473286152,0,0,0,0,0
17.7333333333,-0.0088927035837,0,0,0,0,0
17.8,-0.00963507348203,0,0,0,0,0
17.8666666667,-0.0103605401875,0,0,0,0,0
17.9333333333,-0.0110678309849,0,0,0,0,0
18,-0.0117557050458,0,0,0,0,0
18.0666666667,-0.0124229556056,0,0,0,0,0
18.1333333333,-0.0130684120798,0,0,0,0,0
18.2,-0.0136909421186,0,0,0,0,0
18.2666666667,-0.0142894535927,0,0,0,0,0
18.3333333333,-0.0148628965095,0,0,0,0,0
18.4,-0.0154102648555,0,0,0,0,0
18.4666666667,-0.0159305983605,0,0,0,0,0
18.5333333333,-0.0164229841827,0,0,0,0,0
18.6,-0.01688655851,0,0,0,0,0
18.6666666667,-0.0173205080757,0,0,0,0,0
18.7333333333,-0.0177240715846,0,0,0,0,0
18.8,-0.0180965410493,0,0,0,0,0
18.8666666667,-0.0184372630318,0,0,0,0,0
18.9333333333,-0.0187456397898,0,0,0,0,0
19,-0.0190211303259,0,0,0,0,0
19.0666666667,-0.0192612072371,0,0,0,0,0
19.1333333333,-0.0194556030339,0,0,0,0,0
19.2,-0.0195932011356,0,0,0,0,0
19.2666666667,-0.019664356308,0,0,0,0,0
19.3333333333,-0.0196610455685,0,0,0,0,0
19.4,-0.0195769768791,0,0,0,0,0
19.4666666667,-0.019407657009,0,0,0,0,0
19.5333333333,-0.0191504203015,0,0,0,0,0
19.6,-0.0188044204064,0,0,0,0,0
19.6666666667,-0.0183705873453,0,0,0,0,0
19.7333333333,-0.0178515525485,0,0,0,0,0
19.8,-0.0172515447491,0,0,0,0,0
19.8666666667,-0.0165762598355,0,0,0,0,0
19.9333333333,-0.0158327079469,0,0,0,0,0
20,-0.0150290412452,0,0,0,0,0
20.0666666667,-0.0141743659182,0,0,0,0,0
20.1333333333,-0.0132785420517,0,0,0,0,0
20.2,-0.0123519750586,0,0,0,0,0
20.2666666667,-0.0114054023708,0,0,0,0,0
20.3333333333,-0.0104496790834,0,0,0,0,0
20.4,-0.00949556619095,0,0,0,0,0
20.4666666667,-0.00855352497134,0,0,0,0,0
20.5333333333,-0.00763352096157,0,0,0,0,0
20.6,-0.00674484082204,0,0,0,0,0
20.6666666667,-0.00589592521194,0,0,0,0,0
20.7333333333,-0.00509422059528,0,0,0,0,0
20.8,-0.00434605266612,0,0,0,0,0
20.8666666667,-0.00365652382655,0,0,0,0,0
20.9333333333,-0.00302943687201,0,0,0,0,0
21,-0.00246724673802,0,0,0,0,0
21.0666666667,-0.00197104184304,0,0,0,0,0
21.1333333333,-0.00154055622536,0,0,0,0,0
21.2,-0.00117421332059,0,0,0,0,0
21.2666666667,-0.000869201862619,0,0,0,0,0
21.3333333333,-0.000621584017869,0,0,0,0,0
21.4,-0.00042643548183,0,0,0,0,0
21.4666666667,-0.000278016882485,0,0,0,0,0
21.5333333333,-0.000169975448521,0,0,0,0,0
21.6,-9.55755149566e-05,0,0,0,0,0
21.6666666667,-4.79560573242e-05,0,0,0,0,0
21.7333333333,-2.04130707437e-05,0,0,0,0,0
21.8,-6.70424486898e-06,0,0,0,0,0
21.8666666667,-1.37303254534e-06,0,0,0,0,0
21.9333333333,-8.88717831682e-08,0,0,0,0,0
22,0,0,0,0,0,0
22.0666666667,0,0,0,0,0,0
22.1333333333,0,0,0,0,0,0
22.2,0,0,0,0,0,0
22.2666666667,0,0,0,0,0,0
22.3333333333,0,0,0,0,0,0
22.4,0,0,0,0,0,0
22.4666666667,0,0,0,0,0,0
22.5333333333,0,0,0,0,0,0
22.6,0,0,0,0,0,0
22.6666666667,0,0,0,0,0,0
22.7333333333,0,0,0,0,0,0
22.8,0,0,0,0,0,0
22.8666666667,0,0,0,0,0,0
22.9333333333,0,0,0,0,0,0
23,0,0,0,0,0,0
23.0666666667,0,0,0,0,0,0
23.1333333333,0,0,0,0,0,0
23.2,0,0,0,0,0,0
23.2666666667,0,0,0,0,0,0
23.3333333333,0,0,0,0,0,0
23.4,0,0,0,0,0,0
23.4666666667,0,0,0,0,0,0
23.5333333333,0,0,0,0,0,0
23.6,0,0,0,0,0,0
23.6666666667,0,0,0,0,0,0
23.7333333333,0,0,0,0,0,0
23.8,0,0,0,0,0,0
23.8666666667,0,0,0,0,0,0
23.9333333333,0,0,0,0,0,0
24,0,0,0,0,0,0
